,co2,Cond,Latitude,Longitude,ODO % sat,ODO mg/L,Temp,fDOM QSU,fDOM RFU,pH
11/9/2014 19:18,1835.8131,63,-1.721812,-53.089004,88.17333333,6.61,30.48073333,37.84766667,0.977,7.008666667
11/9/2014 19:19,1835.20399,63,-1.721814,-53.089004,88.2,6.61,30.48973333,37.88666667,0.989333333,7
11/9/2014 19:19,1834.54434,63,-1.721818,-53.089003,88.2,6.61,30.4983,37.85166667,0.978666667,7.006333333
11/9/2014 19:20,1833.90247,63,-1.721818,-53.089003,88.26,6.613333333,30.5101,37.841,0.975333333,7.007666667
11/9/2014 19:20,1833.28913,63,-1.721817,-53.089003,88.29666667,6.614,30.5213,37.74733333,0.942666667,7.01
11/9/2014 19:21,1832.78672,63,-1.721818,-53.089001,88.2,6.606333333,30.5331,37.694,0.926333333,7.009
11/9/2014 19:21,1832.32634,63,-1.721816,-53.089,88.32333333,6.614333333,30.5489,37.49066667,0.857333333,7
11/9/2014 19:22,1831.9299,63,-1.721816,-53.089,88.37666667,6.616666667,30.56496667,37.28766667,0.79,7
11/9/2014 19:22,1831.60124,63,-1.721811,-53.088997,88.38,6.616,30.5727,37.23066667,0.77,7.004333333
11/9/2014 19:23,1831.54828,63,-1.721809,-53.088994,88.22666667,6.602666667,30.5743,37.178,0.753666667,7.01
11/9/2014 19:23,1831.80696,63,-1.721818,-53.088998,87.94,6.584666667,30.5497,37.53933333,0.873666667,7.000333333
11/9/2014 19:24,1832.33697,63,-1.721818,-53.088998,87.75,6.572333333,30.5193,37.795,0.959333333,7
11/9/2014 19:25,1833.8652,63,-1.721822,-53.088998,87.62333333,6.569666667,30.47683333,38.03266667,1.038,7
11/9/2014 19:25,1834.67687,63,-1.721818,-53.088994,87.67666667,6.57,30.46936667,38.11533333,1.065666667,7
11/9/2014 19:26,1835.26498,63,-1.721818,-53.088994,87.60666667,6.57,30.4635,38.24266667,1.108666667,7
11/9/2014 19:26,1831.98969,63,-1.721819,-53.088995,87.52333333,6.564333333,30.45766667,38.379,1.154333333,7.008333333
11/9/2014 19:27,1829.84496,63,-1.721821,-53.088996,87.26,6.544333333,30.44733333,38.50166667,1.195333333,7.01
11/9/2014 19:27,1828.10782,63,-1.72182,-53.088996,87.04333333,6.529666667,30.4358,38.712,1.265333333,7.01
11/9/2014 19:28,1828.77884,63,-1.72182,-53.088996,86.90333333,6.52,30.42923333,38.73133333,1.272333333,7.001333333
11/9/2014 19:28,1829.68906,63,-1.721821,-53.088996,86.76333333,6.510666667,30.42573333,38.82966667,1.304666667,7.009666667
11/9/2014 19:29,1830.86948,63,-1.721822,-53.088995,86.68666667,6.504333333,30.42143333,38.90666667,1.330666667,7.01
11/9/2014 19:29,1832.16258,63,-1.721822,-53.088997,86.6,6.5,30.421,38.99766667,1.360333333,7.01
11/9/2014 19:30,1833.66849,63,-1.721822,-53.088997,86.59666667,6.497333333,30.42086667,39.11233333,1.398666667,7.01
11/9/2014 19:30,1835.24782,63,-1.721821,-53.088998,86.5,6.49,30.4197,39.06333333,1.382,7.006333333
11/9/2014 19:31,1836.65902,63,-1.721821,-53.088999,86.58333333,6.496333333,30.42446667,38.88766667,1.323666667,6.994
11/9/2014 19:31,1837.97701,63,-1.721822,-53.088999,86.7,6.5,30.44746667,38.76533333,1.283333333,6.99
11/9/2014 19:32,1839.15309,63,-1.721822,-53.088999,86.79333333,6.509333333,30.47176667,38.68366667,1.255666667,6.982
11/9/2014 19:32,1840.32041,63,-1.721821,-53.089,86.8,6.51,30.48456667,38.61533333,1.232333333,6.988333333
11/9/2014 19:33,1841.48789,63,-1.721822,-53.089001,86.8,6.51,30.4888,38.71566667,1.266333333,6.995333333
11/9/2014 19:33,1842.88222,63,-1.721821,-53.089003,86.79333333,6.506666667,30.485,38.83066667,1.304333333,7
11/9/2014 19:34,1844.35506,63,-1.721821,-53.089003,86.7,6.5,30.48016667,38.87966667,1.321666667,7
11/9/2014 19:34,1845.81753,63,-1.72182,-53.089004,86.7,6.5,30.4772,38.86633333,1.315666667,7
11/9/2014 19:35,1847.40105,63,-1.72182,-53.089005,86.7,6.5,30.4766,38.768,1.282666667,7
11/9/2014 19:35,1848.9691,63,-1.721815,-53.089005,86.7,6.5,30.4776,38.79833333,1.294,7
11/9/2014 19:36,1850.60169,63,-1.721815,-53.089005,86.7,6.5,30.4786,38.75133333,1.278666667,7
11/9/2014 19:36,1852.26897,63,-1.721815,-53.089007,86.7,6.5,30.4774,38.73066667,1.27,7
11/9/2014 19:37,1853.92139,63,-1.721817,-53.089006,86.7,6.5,30.47376667,38.79966667,1.295666667,7
11/9/2014 19:37,1855.62538,63,-1.721814,-53.089007,86.7,6.5,30.46963333,38.84733333,1.31,7
11/9/2014 19:38,1857.24607,63,-1.721814,-53.089007,86.7,6.5,30.4705,38.8,1.294,6.994
11/9/2014 19:38,1858.95657,63,-1.721813,-53.089006,86.73666667,6.5,30.471,38.791,1.291,6.99
11/9/2014 19:39,1860.58085,63,-1.72181,-53.089003,86.7,6.5,30.46986667,38.72266667,1.269333333,6.99
11/9/2014 19:39,1862.17442,63,-1.721806,-53.089,86.7,6.5,30.46846667,38.77633333,1.286333333,6.99
11/9/2014 19:40,1863.40413,63,-1.721806,-53.089,86.79,6.502333333,30.46743333,38.81333333,1.299333333,6.99
11/9/2014 19:40,1864.34022,63,-1.721806,-53.088997,86.8,6.505,30.46746667,38.86433333,1.315,6.991333333
11/9/2014 19:41,1865.11872,63,-1.721807,-53.088998,86.72333333,6.501,30.4651,38.89533333,1.325666667,6.994666667
11/9/2014 19:41,1865.68153,63,-1.721807,-53.089,86.7,6.5,30.4623,38.88966667,1.324666667,6.991333333
11/9/2014 19:42,1866.19241,63,-1.721807,-53.089,86.7,6.5,30.462,38.91433333,1.333,6.991333333
11/9/2014 19:42,1866.67549,63,-1.721807,-53.089,86.73333333,6.502666667,30.46333333,38.863,1.314,6.994
11/9/2014 19:43,1868.24033,63,-1.721806,-53.088999,86.7,6.5,30.464,38.883,1.322,6.990333333
11/9/2014 19:43,1872.98976,63,-1.721806,-53.088996,86.72666667,6.502,30.46323333,38.86466667,1.316,6.995666667
11/9/2014 19:44,1875.60978,63,-1.721806,-53.088996,86.7,6.5,30.4605,38.84366667,1.308,7
11/9/2014 19:44,1879.13469,63,-1.721806,-53.088996,86.7,6.5,30.45626667,38.92466667,1.336666667,6.991666667
11/9/2014 19:45,1879.67786,63,-1.721808,-53.088998,86.7,6.5,30.452,38.87766667,1.319666667,6.99
11/9/2014 19:45,1880.19864,63,-1.721807,-53.088998,86.7,6.5,30.4492,38.91666667,1.333333333,7
11/9/2014 19:46,1880.55136,63,-1.721807,-53.088998,86.7,6.5,30.447,38.90266667,1.327666667,7
11/9/2014 19:46,1880.74548,63,-1.721805,-53.088997,86.64666667,6.5,30.4448,38.92166667,1.335,7
11/9/2014 19:47,1880.76225,63,-1.721805,-53.088998,86.68333333,6.5,30.44413333,38.90866667,1.331666667,7
11/9/2014 19:47,1880.74335,63,-1.721805,-53.088997,86.7,6.5,30.44426667,38.94466667,1.343333333,6.996
11/9/2014 19:48,1880.8976,63,-1.721805,-53.088997,86.66666667,6.5,30.445,38.95166667,1.344333333,6.999
11/9/2014 19:48,1881.22535,63,-1.721807,-53.088997,86.6,6.5,30.44416667,38.91733333,1.333666667,7.006
11/9/2014 19:49,1881.66633,63,-1.721807,-53.088995,86.6,6.5,30.44216667,38.82833333,1.302666667,7
11/9/2014 19:49,1882.1698,63,-1.721806,-53.088994,86.6,6.499666667,30.4386,38.62633333,1.235666667,7
11/9/2014 19:50,1882.63072,63,-1.721806,-53.088994,86.6,6.5,30.4365,38.711,1.263,7
11/9/2014 19:50,1882.9554,63,-1.721805,-53.088992,86.6,6.499666667,30.43523333,38.81,1.297666667,7
11/9/2014 19:51,1883.17631,63,-1.721801,-53.08899,86.6,6.5,30.4357,38.62666667,1.237666667,6.998666667
11/9/2014 19:51,1883.32828,63,-1.7218,-53.08899,86.63,6.5,30.4402,38.75566667,1.279666667,6.99
11/9/2014 19:52,1883.47899,63,-1.7218,-53.08899,86.69666667,6.5,30.4444,38.693,1.259,6.99
11/9/2014 19:52,1883.65331,63,-1.721798,-53.088993,86.64666667,6.5,30.4438,38.67733333,1.254666667,6.99
11/9/2014 19:53,1883.8683,63,-1.721794,-53.088992,86.6,6.5,30.44206667,38.765,1.282666667,6.99
11/9/2014 19:53,1884.0761,63,-1.721791,-53.088991,86.6,6.5,30.44033333,38.81733333,1.298666667,6.99
11/9/2014 19:54,1884.29682,63,-1.721791,-53.088991,86.6,6.5,30.44086667,38.78966667,1.290333333,6.99
11/9/2014 19:54,1884.57763,63,-1.721792,-53.08899,86.6,6.5,30.44033333,38.748,1.277,6.99
11/9/2014 19:55,1884.82473,63,-1.72179,-53.088989,86.6,6.5,30.44073333,38.695,1.259333333,6.99
11/9/2014 19:55,1885.02854,63,-1.72179,-53.088987,86.61333333,6.5,30.44346667,38.72766667,1.270666667,6.99
11/9/2014 19:56,1885.24729,63,-1.72179,-53.088987,86.66333333,6.5,30.44446667,38.734,1.272333333,6.99
11/9/2014 19:56,1885.53407,63,-1.721792,-53.088988,86.6,6.5,30.4426,38.86866667,1.318,6.99
11/9/2014 19:57,1885.89078,63,-1.721795,-53.088988,86.6,6.5,30.4382,38.89066667,1.324,6.99
11/9/2014 19:57,1886.21888,63,-1.721795,-53.088987,86.6,6.5,30.4359,38.84933333,1.311333333,6.99
11/9/2014 19:58,1886.54179,63,-1.721795,-53.088987,86.6,6.5,30.43463333,38.776,1.286666667,6.99
11/9/2014 19:58,1886.91852,63,-1.721795,-53.088989,86.6,6.498666667,30.43306667,38.895,1.325333333,6.99
11/9/2014 19:59,1887.37731,63,-1.721794,-53.088988,86.6,6.49,30.43123333,38.83533333,1.306666667,6.99
11/9/2014 19:59,1887.84748,63,-1.721796,-53.08899,86.53666667,6.49,30.4301,38.79366667,1.292,6.99
11/9/2014 20:00,1888.26425,63,-1.721796,-53.08899,86.54,6.49,30.43123333,38.902,1.328,6.99
11/9/2014 20:00,1888.61419,63,-1.721795,-53.088992,86.6,6.490333333,30.4313,38.89633333,1.327333333,6.99
11/9/2014 20:01,1888.82333,63,-1.721791,-53.088991,86.6,6.497666667,30.43256667,38.76733333,1.283666667,6.99
11/9/2014 20:01,1888.9965,63,-1.72179,-53.08899,86.6,6.5,30.4358,38.87933333,1.320666667,6.99
11/9/2014 20:02,1889.14827,63,-1.72179,-53.08899,86.66666667,6.5,30.4389,38.94033333,1.341333333,6.99
11/9/2014 20:02,1889.28792,63,-1.721788,-53.088992,86.63,6.5,30.43963333,38.85266667,1.312333333,6.99
11/9/2014 20:03,1889.40576,63,-1.721785,-53.088993,86.6,6.5,30.43806667,38.80833333,1.297,6.99
11/9/2014 20:03,1889.56651,63,-1.721783,-53.088995,86.6,6.5,30.4368,38.79333333,1.292,6.99
11/9/2014 20:04,1889.8154,63,-1.721783,-53.088995,86.6,6.5,30.43396667,38.83133333,1.305,6.99
11/9/2014 20:04,1890.12054,63,-1.72178,-53.088996,86.6,6.496666667,30.42986667,38.95166667,1.345666667,6.994666667
11/9/2014 20:05,1890.42056,62.86666667,-1.721779,-53.088992,86.54,6.492,30.42356667,38.806,1.297333333,7
11/9/2014 20:05,1890.66385,62.46666667,-1.721777,-53.08899,86.5,6.49,30.41446667,38.996,1.360666667,6.998
11/9/2014 20:06,1890.82643,63,-1.721777,-53.08899,86.5,6.49,30.40726667,38.966,1.349666667,6.993666667
11/9/2014 20:06,1890.93975,62.66666667,-1.721775,-53.088991,86.5,6.492,30.405,38.98033333,1.355333333,6.995333333
11/9/2014 20:07,1891.02648,62.73333333,-1.721774,-53.088993,86.5,6.499666667,30.4048,38.80066667,1.294,6.99
11/9/2014 20:07,1891.13419,62.2,-1.721773,-53.088995,86.55,6.5,30.4074,38.90033333,1.328666667,6.99
11/9/2014 20:08,1891.28915,62.36666667,-1.721773,-53.088995,86.6,6.5,30.40873333,38.838,1.306,6.99
11/9/2014 20:08,1891.51136,62.63333333,-1.721771,-53.088998,86.6,6.5,30.4085,38.83,1.303666667,6.99
11/9/2014 20:09,1891.69831,62.1,-1.721768,-53.089,86.51333333,6.498333333,30.40463333,38.88433333,1.322333333,6.998333333
11/9/2014 20:09,1891.88597,62.73333333,-1.721768,-53.089,86.5,6.498,30.4011,38.77966667,1.288333333,6.990666667
11/9/2014 20:10,1892.02701,62.36666667,-1.721768,-53.089,86.5,6.5,30.39906667,38.82033333,1.301,7
11/9/2014 20:10,1892.14468,62.6,-1.721766,-53.089002,86.55333333,6.5,30.39946667,38.822,1.301666667,6.998666667
11/9/2014 20:11,1892.21815,62,-1.721763,-53.089005,86.56333333,6.5,30.40133333,38.806,1.297,6.99
11/9/2014 20:11,1892.26826,62,-1.721762,-53.089006,86.6,6.5,30.40116667,38.68766667,1.257666667,6.99
11/9/2014 20:12,1892.37566,62.03333333,-1.721762,-53.089006,86.59333333,6.5,30.3998,38.79466667,1.292333333,6.99
11/9/2014 20:12,1892.51252,62.36666667,-1.721759,-53.089009,86.6,6.5,30.3982,38.71966667,1.267666667,6.99
11/9/2014 20:13,1892.65467,62.8,-1.721757,-53.089009,86.59333333,6.5,30.39733333,38.74066667,1.275333333,6.99
11/9/2014 20:13,1892.78926,62.36666667,-1.721754,-53.089009,86.50666667,6.5,30.39603333,38.808,1.298,6.99
11/9/2014 20:14,1893.0256,62,-1.721754,-53.089009,86.5,6.5,30.39216667,38.79466667,1.292,6.994333333
11/9/2014 20:15,1893.11743,62,-1.721752,-53.08901,86.53333333,6.5,30.39076667,38.71366667,1.266333333,7
11/9/2014 20:15,1893.15083,62,-1.721752,-53.089008,86.5,6.5,30.3928,38.525,1.202,7
11/9/2014 20:16,1893.14636,62,-1.721752,-53.089008,86.5,6.5,30.39106667,38.662,1.248333333,7
11/9/2014 20:16,1893.09999,62.3,-1.721748,-53.089003,86.55666667,6.5,30.39196667,38.722,1.269666667,6.991666667
11/9/2014 20:17,1893.04195,62.16666667,-1.721746,-53.089003,86.6,6.5,30.3966,38.51266667,1.199,6.99
11/9/2014 20:17,1893.00039,62.46666667,-1.721745,-53.089003,86.6,6.5,30.40053333,38.44833333,1.177666667,6.99
11/9/2014 20:18,1892.99975,62.06666667,-1.721745,-53.089003,86.6,6.5,30.4008,38.65133333,1.245,6.991333333
11/9/2014 20:18,1893.03336,62,-1.721744,-53.089004,86.6,6.5,30.39846667,38.51866667,1.201,7
11/9/2014 20:19,1893.05645,62,-1.721739,-53.089003,86.6,6.5,30.39463333,38.53133333,1.205666667,7
11/9/2014 20:19,1893.05229,62.2,-1.721738,-53.089003,86.6,6.5,30.3909,38.52266667,1.202666667,7
11/9/2014 20:20,1893.02546,62.13333333,-1.721738,-53.089003,86.6,6.5,30.39146667,38.61133333,1.232,7
11/9/2014 20:20,1893.0251,62.53333333,-1.721738,-53.089002,86.6,6.5,30.39066667,38.61766667,1.233333333,7
11/9/2014 20:21,1893.02959,62.13333333,-1.721738,-53.089001,86.54666667,6.5,30.38556667,38.452,1.178,7
11/9/2014 20:21,1893.03035,62,-1.721739,-53.089003,86.5,6.5,30.38056667,38.65133333,1.244333333,7
11/9/2014 20:22,1892.9748,62,-1.721739,-53.089003,86.5,6.5,30.3743,38.33366667,1.14,7
11/9/2014 20:22,1892.88839,62,-1.721736,-53.089003,86.5,6.5,30.37353333,38.51266667,1.197333333,7
11/9/2014 20:23,1892.8081,62,-1.721736,-53.089004,86.5,6.5,30.37503333,38.55033333,1.210666667,7
11/9/2014 20:23,1892.74778,62,-1.721735,-53.089004,86.50333333,6.5,30.375,38.63266667,1.238,7
11/9/2014 20:24,1892.68814,62,-1.721735,-53.089004,86.6,6.5,30.377,38.69566667,1.259333333,6.995666667
11/9/2014 20:24,1892.71185,62,-1.721734,-53.089004,86.54666667,6.5,30.37433333,38.794,1.293333333,7
11/9/2014 20:25,1892.78469,62,-1.721733,-53.089003,86.5,6.497,30.3665,38.678,1.254,7
11/9/2014 20:25,1892.87444,62,-1.721732,-53.089003,86.5,6.5,30.36066667,38.30233333,1.129666667,7
11/9/2014 20:26,1892.9629,62,-1.721732,-53.089003,86.5,6.5,30.36,38.68366667,1.255333333,7
11/9/2014 20:26,1893.03616,62,-1.721731,-53.089003,86.5,6.5,30.36,38.75533333,1.278666667,7
11/9/2014 20:27,1893.16848,62,-1.72173,-53.089004,86.5,6.5,30.36003333,38.73733333,1.274,7
11/9/2014 20:27,1893.34146,62,-1.721732,-53.089003,86.5,6.5,30.35866667,38.664,1.249333333,7
11/9/2014 20:28,1893.57516,62,-1.721732,-53.089003,86.5,6.5,30.35816667,38.63566667,1.240333333,7
11/9/2014 20:28,1893.83547,62,-1.721733,-53.089003,86.49333333,6.496333333,30.3571,38.80233333,1.295333333,7
11/9/2014 20:29,1894.11835,62,-1.721732,-53.089006,86.45333333,6.492333333,30.35753333,38.79833333,1.294333333,6.994333333
11/9/2014 20:29,1894.40449,62,-1.721732,-53.089005,86.44333333,6.49,30.36143333,38.71866667,1.267333333,6.99
11/9/2014 20:30,1894.56642,62,-1.721732,-53.089005,86.49333333,6.491666667,30.36313333,38.646,1.243,6.99
11/9/2014 20:30,1894.62904,62,-1.721733,-53.089006,86.5,6.5,30.36893333,38.678,1.253333333,6.99
11/9/2014 20:31,1894.6185,62,-1.721733,-53.089006,86.5,6.5,30.37506667,38.655,1.246333333,6.99
11/9/2014 20:31,1894.59563,62,-1.721733,-53.089006,86.5,6.5,30.3775,38.709,1.264666667,6.99
11/9/2014 20:32,1894.57246,62,-1.721733,-53.089006,86.5,6.5,30.37773333,38.53933333,1.208333333,6.99
11/9/2014 20:32,1894.58556,62,-1.721733,-53.089006,86.5,6.5,30.3775,38.71966667,1.268,6.998
11/9/2014 20:33,1894.67176,62,-1.721736,-53.089008,86.5,6.497,30.37326667,38.67266667,1.251666667,6.995333333
11/9/2014 20:33,1894.8519,62,-1.721736,-53.089006,86.44333333,6.491,30.36713333,38.68633333,1.257333333,7
11/9/2014 20:34,1895.13089,62,-1.721736,-53.089006,86.4,6.49,30.36016667,38.68433333,1.256333333,7
11/9/2014 20:35,1896.13016,62,-1.721737,-53.089006,86.35333333,6.489666667,30.35523333,38.811,1.298333333,7
11/9/2014 20:35,1896.77609,62,-1.721735,-53.089007,86.3,6.480333333,30.35406667,38.733,1.271666667,7
11/9/2014 20:36,1897.42823,62,-1.721735,-53.089007,86.3,6.48,30.34913333,38.71833333,1.267666667,7
11/9/2014 20:36,1898.07717,62,-1.721736,-53.089007,86.3,6.48,30.34593333,38.731,1.272,6.992
11/9/2014 20:37,1898.67238,62,-1.721737,-53.089006,86.3,6.488666667,30.34433333,38.67066667,1.251333333,6.998666667
11/9/2014 20:37,1899.2529,62,-1.721739,-53.089007,86.34666667,6.49,30.3458,38.63333333,1.239,6.996
11/9/2014 20:38,1899.79305,62,-1.721739,-53.089007,86.3,6.489666667,30.347,38.56,1.214666667,6.999666667
11/9/2014 20:38,1900.27478,62,-1.721739,-53.089006,86.3,6.481,30.34623333,38.59366667,1.225333333,6.992
11/9/2014 20:39,1900.70013,62,-1.721739,-53.089005,86.3,6.481,30.344,38.557,1.214,6.99
11/9/2014 20:39,1901.12352,62,-1.721739,-53.089004,86.3,6.483666667,30.3449,38.58066667,1.220666667,6.99
11/9/2014 20:40,1901.52876,62,-1.721739,-53.089004,86.3,6.489666667,30.34826667,38.514,1.198666667,6.99
11/9/2014 20:40,1901.94804,62,-1.721741,-53.089003,86.3,6.49,30.352,38.454,1.178333333,6.99
11/9/2014 20:41,1902.3127,62,-1.72174,-53.089003,86.36,6.49,30.35053333,38.41333333,1.164333333,6.99
11/9/2014 20:41,1902.61169,62,-1.721741,-53.089004,86.30333333,6.49,30.34696667,38.49366667,1.192,6.99
11/9/2014 20:42,1902.81435,62,-1.721741,-53.089004,86.35666667,6.49,30.3469,38.50433333,1.196,6.99
11/9/2014 20:42,1903.01815,62,-1.721742,-53.089005,86.4,6.49,30.34793333,38.53833333,1.206666667,6.99
11/9/2014 20:43,1903.18081,62,-1.721747,-53.089005,86.4,6.49,30.3473,38.57133333,1.217333333,6.99
11/9/2014 20:43,1903.30521,62,-1.72175,-53.089006,86.4,6.49,30.34813333,38.46466667,1.182,6.990333333
11/9/2014 20:44,1903.35833,62,-1.72175,-53.089006,86.4,6.49,30.35053333,38.55266667,1.211666667,6.99
11/9/2014 20:44,1903.35765,62,-1.721753,-53.089007,86.4,6.49,30.35426667,38.574,1.218,6.99
11/9/2014 20:45,1903.25707,62,-1.721755,-53.089008,86.44666667,6.490666667,30.35273333,38.555,1.212333333,6.994333333
11/9/2014 20:45,1903.13805,62,-1.721756,-53.089009,86.49666667,6.499,30.34876667,38.68566667,1.256333333,6.995666667
11/9/2014 20:46,1903.0734,62,-1.721756,-53.089009,86.4,6.490333333,30.34363333,38.60466667,1.229666667,6.99
11/9/2014 20:46,1903.13818,62,-1.721759,-53.089007,86.4,6.49,30.342,38.66166667,1.249333333,6.99
11/9/2014 20:47,1903.37501,62,-1.721762,-53.089006,86.37666667,6.49,30.3418,38.68033333,1.254,6.99
11/9/2014 20:47,1903.77012,62,-1.721763,-53.089006,86.3,6.49,30.33826667,38.70833333,1.264,6.99
11/9/2014 20:48,1904.20509,62,-1.721763,-53.089006,86.3,6.485666667,30.33746667,38.60866667,1.230333333,6.99
11/9/2014 20:48,1904.63168,62,-1.721765,-53.089007,86.3,6.482,30.33726667,38.695,1.259666667,6.99
11/9/2014 20:49,1904.9959,62,-1.721766,-53.089007,86.3,6.49,30.33893333,38.71233333,1.265666667,6.99
11/9/2014 20:49,1905.32566,62,-1.721768,-53.089008,86.3,6.49,30.3407,38.707,1.263,6.99
11/9/2014 20:50,1905.6309,62,-1.721768,-53.089008,86.3,6.49,30.34293333,38.71166667,1.265333333,6.99
11/9/2014 20:50,1905.89275,62,-1.721766,-53.089007,86.30333333,6.49,30.3459,38.70366667,1.261333333,6.99
11/9/2014 20:51,1906.12424,62,-1.721766,-53.089009,86.3,6.484666667,30.34753333,38.72566667,1.269666667,6.99
11/9/2014 20:51,1906.21328,62,-1.721767,-53.089009,86.3,6.480333333,30.3477,38.70766667,1.262666667,6.99
11/9/2014 20:52,1906.12237,62,-1.721767,-53.089009,86.3,6.487333333,30.34646667,38.69033333,1.258666667,6.99
11/9/2014 20:52,1905.91802,62,-1.721767,-53.08901,86.36,6.49,30.34603333,38.736,1.273333333,6.99
11/9/2014 20:53,1905.67457,62,-1.721769,-53.089009,86.4,6.49,30.346,38.773,1.285666667,6.990666667
11/9/2014 20:53,1905.45873,62,-1.721769,-53.08901,86.4,6.49,30.3465,38.86433333,1.316666667,6.99
11/9/2014 20:54,1905.21522,62,-1.721769,-53.08901,86.4,6.49,30.34683333,38.85433333,1.312333333,6.99
11/9/2014 20:54,1904.97148,62,-1.72177,-53.08901,86.4,6.49,30.34513333,38.929,1.338666667,6.991666667
11/9/2014 20:55,1904.72936,62,-1.721771,-53.089011,86.4,6.49,30.34253333,38.85033333,1.312333333,6.995333333
11/9/2014 20:55,1904.51976,62,-1.721773,-53.089012,86.4,6.49,30.341,38.837,1.307,7
11/9/2014 20:56,1904.39358,62,-1.721773,-53.089012,86.4,6.49,30.33933333,38.92,1.334666667,6.990666667
11/9/2014 20:56,1904.2881,62,-1.721775,-53.089014,86.4,6.49,30.33783333,38.96833333,1.351,6.99
11/9/2014 20:57,1904.1979,62,-1.721773,-53.089013,86.4,6.49,30.33496667,38.89966667,1.327,6.99
11/9/2014 20:57,1904.15059,62,-1.721773,-53.089012,86.4,6.49,30.3328,38.76533333,1.283666667,6.99
11/9/2014 20:58,1904.12397,62,-1.721773,-53.089012,86.4,6.49,30.32996667,38.52933333,1.204333333,6.996666667
11/9/2014 20:58,1904.10685,62,-1.721774,-53.089014,86.4,6.49,30.3275,38.829,1.303333333,6.99
11/9/2014 20:59,1904.13114,62,-1.721774,-53.089015,86.4,6.49,30.32696667,38.75266667,1.278666667,6.991666667
11/9/2014 20:59,1904.13602,62,-1.721775,-53.089016,86.4,6.49,30.326,38.77866667,1.287333333,6.991
11/9/2014 21:00,1904.1733,62,-1.721775,-53.089016,86.4,6.49,30.32746667,38.66966667,1.250666667,6.99
11/9/2014 21:00,1904.28033,62,-1.721779,-53.089019,86.4,6.49,30.32913333,38.62566667,1.237,6.99
11/9/2014 21:01,1904.46108,62,-1.72178,-53.089018,86.39333333,6.49,30.32726667,38.77866667,1.286333333,6.99
11/9/2014 21:01,1904.67928,62,-1.721783,-53.089022,86.33,6.49,30.32686667,38.81566667,1.299666667,6.99
11/9/2014 21:02,1904.99389,62,-1.721783,-53.089022,86.30333333,6.49,30.32543333,38.81266667,1.298,6.99
11/9/2014 21:02,1905.27743,62,-1.721785,-53.089023,86.31666667,6.49,30.32616667,38.665,1.249666667,6.99
11/9/2014 21:03,1905.48926,62,-1.721785,-53.089019,86.3,6.49,30.3269,38.64666667,1.242666667,6.99
11/9/2014 21:03,1905.63055,62,-1.721785,-53.08902,86.30333333,6.49,30.3272,38.74133333,1.274333333,6.99
11/9/2014 21:04,1905.6956,62,-1.721785,-53.08902,86.3,6.49,30.32866667,38.75466667,1.279333333,6.99
11/9/2014 21:04,1905.70875,62,-1.721787,-53.089023,86.3,6.49,30.32883333,38.62033333,1.234666667,6.99
11/9/2014 21:05,1905.72817,62,-1.721785,-53.089022,86.3,6.49,30.3293,38.44266667,1.175333333,6.99
11/9/2014 21:05,1905.76313,62,-1.721786,-53.08902,86.32333333,6.49,30.33306667,38.51233333,1.199333333,6.99
11/9/2014 21:06,1905.82179,62,-1.721786,-53.08902,86.3,6.49,30.33646667,38.63,1.238,6.99
11/9/2014 21:06,1905.84343,62,-1.721788,-53.089021,86.3,6.49,30.33383333,38.61533333,1.233333333,6.99
11/9/2014 21:07,1905.81863,62,-1.721786,-53.08902,86.34333333,6.49,30.331,38.57766667,1.220333333,6.99
11/9/2014 21:07,1905.76839,62,-1.721785,-53.089018,86.4,6.49,30.331,38.563,1.215666667,6.99
11/9/2014 21:08,1905.67645,62,-1.721785,-53.089018,86.38333333,6.49,30.3282,38.45766667,1.181333333,6.99
11/9/2014 21:08,1905.63109,62,-1.721785,-53.08902,86.38333333,6.49,30.32333333,38.54633333,1.209666667,6.99
11/9/2014 21:09,1905.66499,62,-1.721785,-53.089017,86.35333333,6.49,30.32123333,38.59233333,1.224666667,6.99
11/9/2014 21:10,1905.98413,62,-1.721784,-53.089015,86.3,6.49,30.32176667,38.527,1.203,6.99
11/9/2014 21:10,1906.22331,62,-1.721783,-53.089013,86.3,6.49,30.3192,38.33866667,1.139666667,6.995666667
11/9/2014 21:11,1906.48514,62,-1.721781,-53.089012,86.3,6.49,30.31683333,38.56166667,1.214333333,6.99
11/9/2014 21:11,1906.72479,62,-1.72178,-53.089011,86.3,6.49,30.3175,38.54666667,1.211,6.99
11/9/2014 21:12,1906.91753,62,-1.72178,-53.089011,86.3,6.49,30.317,38.55133333,1.212,6.99
11/9/2014 21:12,1907.10813,62,-1.721779,-53.089012,86.3,6.49,30.31733333,38.544,1.209333333,6.99
11/9/2014 21:13,1907.28635,62,-1.721778,-53.089013,86.3,6.49,30.3205,38.56666667,1.216666667,6.99
11/9/2014 21:13,1907.46061,62,-1.721777,-53.089013,86.3,6.49,30.32756667,38.59166667,1.224333333,6.99
11/9/2014 21:14,1907.6485,62,-1.721777,-53.089013,86.30333333,6.49,30.33046667,38.378,1.152666667,6.99
11/9/2014 21:14,1907.8478,62,-1.721776,-53.089014,86.3,6.49,30.32816667,38.55866667,1.214333333,6.99
11/9/2014 21:15,1908.10199,62,-1.721776,-53.089014,86.3,6.49,30.32163333,38.51133333,1.199,6.99
