ltime,ltime,Latitude,Longitude,TempC,SpCondµScm,ChlARFU,ChlAµgL,BGAPCRFU,BGAPCµgL,TurbFNU,fDOMRFU,fDOMQSU,ODOsat,ODOmgL,pH,Presspsia,NITRATEUM,NITRATEMG,ABS254,ABS350,TINT,TSPEC,TLAMP,XCO2Dppm_tau,XCH4Dppm_tau,TempC_tau,SpCondµScm_tau,ChlARFU_tau,ChlAµgL_tau,BGAPCRFU_tau,BGAPCµgL_tau,TurbFNU_tau,fDOMRFU_tau,fDOMQSU_tau,ODOsat_tau,ODOmgL_tau,pH_tau,CH4uM_tau,CH4Sat_tau,CO2uM_tau,CO2Sat_tau
2015-08-04 12:13:00,2015-08-04 12:13:00,43.82574247,-91.26885971,23.271,419.4,13.24,62.59,-0.19,2.79,9.06,20.72,80.17,138.4,11.8,8.84,5.297000000000001,56.4,0.79,0.42,0.17,12.9,22.6,13.8,213.6035,86.5559,23.2872,419.25,13.2,62.375,-0.272,2.722,8.967,20.728,80.212,138.67,11.83734,8.84,0.127850946,4531.722513000001,7.803174007000001,53.400875
2015-08-04 12:13:00,2015-08-04 12:13:00,43.82473438,-91.26738575,23.281999999999996,419.6,11.66,55.16,-0.24,2.73,9.0,20.73,80.22,138.6,11.82,8.84,5.2989999999999995,56.6,0.79,0.42,0.17,12.9,22.6,13.8,211.713,95.604,23.2858,421.33,10.115,47.855,-0.14400000000000002,2.826,9.037,20.726,80.23,138.7,11.82,8.84,0.141219638,5005.445025999999,7.734412664,52.92825
2015-08-04 12:13:00,2015-08-04 12:13:00,43.82372,-91.26594683,23.285,420.4,12.16,57.51,-0.17,2.8,8.96,20.74,80.26,138.7,11.82,8.84,5.287000000000001,56.5,0.79,0.42,0.17,12.9,22.6,13.8,216.236,98.2957,23.2818,418.99,13.305,62.865,-0.141,2.846,8.958,20.75,80.32,138.7,11.82,8.83,0.14520686800000002,5146.371728,7.900527009,54.059
2015-08-04 12:14:00,2015-08-04 12:14:00,43.82271074,-91.26452333,23.283,419.6,12.09,57.17,-0.12,2.86,8.93,20.75,80.3,138.7,11.82,8.83,5.244,56.64,0.79,0.42,0.17,12.9,22.6,13.8,219.31099999999998,102.385,23.2748,421.94,12.83,60.655,-0.154,2.8160000000000003,8.969,20.75,80.298,138.94,11.84367,8.84,0.151268252,5360.4712039999995,8.014435204,54.82775
2015-08-04 12:14:00,2015-08-04 12:14:00,43.82163425,-91.26317728,23.278000000000002,421.0,12.64,59.76,-0.14,2.84,9.13,20.75,80.29,138.8,11.83,8.84,5.207000000000001,56.5,0.79,0.42,0.17,12.9,22.6,13.8,209.8595,88.4355,23.2812,419.43,13.785,65.16,-0.12,2.853,9.113,20.748,80.27199999999999,139.31,11.87734,8.84,0.13064245,4630.130889999999,7.667679199,52.464875
2015-08-04 12:14:00,2015-08-04 12:14:00,43.82057696,-91.26179863,23.28,420.2,12.59,59.53,-0.11,2.86,8.92,20.75,80.28,139.1,11.86,8.84,5.181,56.56,0.79,0.42,0.17,12.9,22.6,13.8,213.6965,84.0393,23.281,421.24,11.44,54.1,-0.16899999999999998,2.818,8.835,20.74,80.242,139.47,11.88,8.84,0.124148589,4399.963350999999,7.807915821,53.424125
2015-08-04 12:14:00,2015-08-04 12:14:00,43.81965738,-91.26046616,23.28,420.6,11.53,54.53,-0.14,2.84,8.82,20.74,80.25,139.4,11.88,8.84,5.167000000000001,56.28,0.79,0.42,0.17,12.9,22.6,13.8,216.87,89.2862,23.2792,420.0,13.32,62.955,-0.12300000000000001,2.847,8.921,20.73,80.242,140.08,11.95468,8.84,0.131904261,4674.6701570000005,7.924263461000001,54.2175
2015-08-04 12:14:00,2015-08-04 12:14:00,43.81924558,-91.25988194,23.279,420.4,10.79,51.06,-0.14,2.84,9.06,20.74,80.25,139.8,11.91,8.84,5.0760000000000005,56.29,0.79,0.42,0.17,12.9,22.7,13.8,211.88299999999998,98.7327,23.2728,420.01,11.775,55.685,-0.122,2.8339999999999996,9.183,20.721999999999998,80.194,140.27,11.96734,8.87,0.14587782300000002,5169.251309,7.743418803,52.97075
2015-08-04 12:15:00,2015-08-04 12:15:00,43.81903016,-91.25943619,23.275,420.2,11.02,52.14,-0.14,2.84,9.33,20.72,80.17,140.2,11.95,8.84,3.798,56.11,0.79,0.42,0.17,12.9,22.7,13.8,207.824,103.4915,23.269000000000002,419.74,12.035,56.885,-0.075,2.9019999999999997,9.062999999999999,20.684,80.07600000000001,140.06,11.94633,8.85,0.152920205,5418.403141,7.595881502,51.956
2015-08-04 12:15:00,2015-08-04 12:15:00,43.81892882,-91.25894803,23.271,419.6,10.95,51.79,-0.08,2.89,8.86,20.69,80.07,140.2,11.96,8.85,3.767,55.85,0.78,0.42,0.17,12.9,22.7,13.8,208.4315,102.4441,23.2534,417.74,13.07,61.765,-0.147,2.833,8.943999999999999,20.708000000000002,80.138,140.34,11.96,8.85,0.151418253,5363.565445,7.621388054,52.107875
2015-08-04 12:15:00,2015-08-04 12:15:00,43.81898481,-91.2584949,23.256,418.4,11.95,56.49,-0.14,2.83,8.92,20.72,80.17,140.2,11.96,8.85,3.773,55.18,0.77,0.42,0.17,12.8,22.7,13.8,205.6755,123.5052,23.2416,418.54,11.21,53.045,-0.185,2.795,8.649,20.72,80.186,141.02,12.04835,8.86,0.18258945399999998,6466.240838000001,7.523080333999999,51.418875
2015-08-04 12:15:00,2015-08-04 12:15:00,43.81914239,-91.25808503,23.245,418.5,12.1,57.2,-0.14,2.84,8.55,20.72,80.16,140.6,11.99,8.86,3.779,49.18,0.69,0.43,0.18,12.9,22.7,13.8,186.3185,126.4963,23.2384,416.87,12.04,56.955,-0.183,2.7939999999999996,8.755,20.678,80.04,143.45,12.20037,8.9,0.187023062,6622.8429320000005,6.815657259,46.579625
2015-08-04 12:15:00,2015-08-04 12:15:00,43.81934834,-91.25775981,23.241,417.0,12.69,59.99,-0.19,2.79,8.88,20.69,80.05,141.7,12.08,8.86,3.7880000000000003,46.07,0.65,0.43,0.17,12.9,22.7,13.8,185.5905,117.4798,23.3924,409.5,10.915,51.64,-0.318,2.6519999999999997,8.995,20.79,80.438,154.38,13.54084,8.935,0.173175688,6150.774869,6.760064192000001,46.397625
2015-08-04 12:16:00,2015-08-04 12:16:00,43.81961346,-91.25754431,23.346,411.9,10.29,48.69,-0.3,2.68,8.88,20.81,80.52,152.0,12.95,8.89,3.801,47.61,0.67,0.43,0.17,12.9,22.7,13.8,185.222,121.9761,23.5748,403.32,9.505,45.02,-0.32799999999999996,2.6519999999999997,8.517000000000001,21.014,81.30199999999999,155.48,13.2167,8.985,0.179171125,6386.1832460000005,6.712655208999999,46.3055
2015-08-04 12:16:00,2015-08-04 12:16:00,43.81990171,-91.25740182,23.524,405.2,10.34,48.93,-0.34,2.65,8.33,21.01,81.31,154.5,13.11,8.94,3.8080000000000003,40.44,0.57,0.44,0.18,12.9,22.7,13.8,183.642,116.637,23.5684,396.39,8.15,38.635,-0.462,2.5180000000000002,8.282,21.064,81.49600000000001,154.72,13.13633,8.99,0.171349676,6106.6492149999995,6.656572053,45.9105
2015-08-04 12:16:00,2015-08-04 12:16:00,43.82050554,-91.25722177,23.644000000000002,389.5,8.02,38.01,-0.7,2.3,7.54,21.53,83.28,153.7,13.01,8.97,3.821,39.77,0.56,0.44,0.18,12.8,22.7,13.8,184.5825,124.649,23.7652,375.93,7.79,36.895,-0.858,2.149,7.501,21.87,84.584,152.25,12.82431,8.98,0.182425907,6526.1256539999995,6.654408514,46.145625
2015-08-04 12:16:00,2015-08-04 12:16:00,43.82079883,-91.25716629,23.735,379.4,7.21,34.18,-0.8,2.2,7.44,21.86,84.56,152.6,12.9,8.98,3.8289999999999997,38.39,0.54,0.45,0.18,12.8,22.7,13.8,175.2075,167.85299999999998,23.7952,373.64,8.85,41.925,-0.7909999999999999,2.209,7.537000000000001,21.878,84.63,151.89,12.79165,8.98,0.24551363,8788.115183,6.31120892,43.801875
2015-08-04 12:17:00,2015-08-04 12:17:00,43.82116612,-91.25715237,23.784000000000002,375.1,8.17,38.7,-0.8,2.2,7.57,21.89,84.68,152.1,12.84,8.98,3.835,39.21,0.55,0.44,0.18,12.9,22.7,13.8,170.5105,157.80700000000002,23.8222,368.32,7.77,36.81,-0.852,2.141,7.687,21.892,84.714,151.83,12.802660000000001,8.98,0.23069953199999998,8262.146596999999,6.137450075,42.627625
2015-08-04 12:17:00,2015-08-04 12:17:00,43.82222132,-91.25735957,23.811,370.4,7.94,37.61,-0.83,2.17,7.68,21.9,84.72,151.9,12.82,8.98,3.846,35.13,0.49,0.46,0.18,12.9,22.7,13.8,171.6955,154.642,23.8198,367.25,9.37,44.345,-0.853,2.147,7.604,21.904,84.74600000000001,150.25,12.704310000000001,8.98,0.226083048,8096.439791,6.180512151,42.923875
2015-08-04 12:17:00,2015-08-04 12:17:00,43.8236786,-91.25765889,23.819000000000003,367.6,8.36,39.59,-0.87,2.14,7.74,21.93,84.84,151.3,12.77,8.98,5.582999999999999,41.05,0.58,0.44,0.18,12.9,22.7,13.8,176.6235,131.343,23.8278,363.35,8.755,41.475,-0.743,2.2569999999999997,8.074,22.101999999999997,85.488,148.34,12.38128,8.95,0.191990837,6876.596859,6.356504393,44.155875
2015-08-04 12:17:00,2015-08-04 12:17:00,43.8250399,-91.25778722,23.83,364.5,8.34,39.51,-0.78,2.22,8.3,22.09,85.47,149.0,12.57,8.98,5.696000000000001,28.46,0.4,0.48,0.19,12.8,22.7,13.8,208.263,128.265,23.7212,369.4,7.045,33.405,-0.63,2.353,8.562000000000001,21.896,84.728,142.56,12.76037,8.97,0.187877348,6715.445026,7.517232748,52.06575
2015-08-04 12:17:00,2015-08-04 12:17:00,43.82651411,-91.25806642,23.752,367.9,8.03,38.03,-0.7,2.3,8.42,21.92,84.8,149.7,12.64,8.97,5.737,19.8,0.28,0.5,0.19,12.9,22.7,13.8,235.548875,143.34799999999998,23.8428,345.99,6.065,28.805,-1.0070000000000001,1.993,7.836,23.331999999999997,90.24799999999999,127.88,11.06448,8.835,0.20947859300000002,7505.13089,8.473669451000001,58.88721875
2015-08-04 12:18:00,2015-08-04 12:18:00,43.82798815,-91.25794915,23.814,352.1,5.91,28.09,-0.98,2.02,7.08,23.59,91.22,138.1,11.66,8.95,5.73,19.33,0.27,0.5,0.19,12.8,22.7,13.8,206.623,113.476,24.0136,316.73,6.115,29.05,-1.278,1.732,6.8020000000000005,25.351999999999997,97.986,126.85,10.47091,8.69,0.165281103,5941.1518320000005,7.39825959,51.65575
2015-08-04 12:18:00,2015-08-04 12:18:00,43.82945012,-91.25834243,23.965,326.2,5.78,27.45,-1.25,1.77,6.76,25.32,97.87,127.9,10.77,8.85,5.7410000000000005,18.43,0.26,0.5,0.19,12.8,22.7,13.8,213.0205,114.551,24.1278,293.6,4.05,19.335,-1.327,1.69,6.468999999999999,25.588,98.88,135.92,10.823030000000001,8.69,0.166480605,5997.434555,7.603466533,53.255125
2015-08-04 12:18:00,2015-08-04 12:18:00,43.83091033,-91.25863161,24.08,302.3,5.23,24.88,-1.31,1.7,6.41,25.59,98.9,127.8,10.74,8.75,5.737,19.72,0.28,0.5,0.19,12.8,22.7,13.8,231.6355,127.48,24.3066,285.73,5.145,24.495,-1.266,1.744,6.276,25.534000000000002,98.698,130.27,10.88825,8.73,0.18463497399999998,6674.34555,8.227537666,57.908875
2015-08-04 12:18:00,2015-08-04 12:18:00,43.83166051,-91.2586959,24.249000000000002,289.2,5.16,24.54,-1.26,1.75,6.21,25.54,98.75,133.0,11.14,8.73,5.72,18.99,0.27,0.5,0.19,12.8,22.8,13.8,215.0675,137.322,24.1516,288.35,5.365,25.495,-1.3090000000000002,1.7080000000000002,6.341,25.622,99.03,124.47,10.31495,8.65,0.19948307899999998,7189.633508,7.6715259929999995,53.766875
2015-08-04 12:18:00,2015-08-04 12:18:00,43.83197634,-91.25869749,24.19,288.2,5.57,26.46,-1.28,1.74,6.42,25.64,99.1,125.1,10.48,8.72,3.8930000000000002,19.69,0.28,0.5,0.19,12.8,22.7,13.8,227.145,149.085,24.1258,283.71,5.675,26.965,-1.153,1.857,6.49,25.715999999999998,99.406,127.64,10.76239,8.68,0.216678299,7805.497382,8.108065137,56.78625
2015-08-04 12:19:00,2015-08-04 12:19:00,43.83229922,-91.25870814,24.136999999999997,285.3,5.52,26.25,-1.15,1.86,6.45,25.72,99.4,126.1,10.58,8.68,3.889,20.44,0.29,0.5,0.19,12.8,22.8,13.8,246.5025,128.605,24.2866,281.05,4.2,20.055,-1.4780000000000002,1.546,6.3420000000000005,25.54,98.742,127.27,10.72,8.68,0.186335955,6733.246073,8.760392046,61.625625
2015-08-04 12:19:00,2015-08-04 12:19:00,43.83256786,-91.25863127,24.235,282.0,4.24,20.23,-1.42,1.6,6.1,25.54,98.72,127.9,10.72,8.68,3.891,20.11,0.28,0.5,0.19,12.8,22.7,13.8,247.03575,127.334,24.248,280.03,4.185,19.94,-1.735,1.295,6.1160000000000005,25.434,98.33200000000001,118.93,9.801919999999999,8.615,0.18463131600000002,6666.7015710000005,8.788616574,61.7589375
2015-08-04 12:19:00,2015-08-04 12:19:00,43.83286097,-91.25849046,24.263,280.6,4.62,21.98,-1.66,1.36,6.18,25.46,98.4,120.4,10.08,8.66,3.883,19.26,0.27,0.5,0.19,12.8,22.8,13.8,215.2385,121.211,24.049,281.55,5.525,26.305,-1.31,1.703,6.3229999999999995,25.69,99.26799999999999,118.21,9.89431,8.59,0.176427095,6346.1256539999995,7.699257019,53.809625
2015-08-04 12:19:00,2015-08-04 12:19:00,43.83316775,-91.25830371,24.105,281.4,5.81,27.62,-1.38,1.64,6.34,25.69,99.32,118.7,9.97,8.62,3.88,18.71,0.26,0.5,0.19,12.8,22.8,13.8,210.4055,124.19200000000001,23.9862,278.91,5.63,26.75,-1.06,1.943,6.3870000000000005,25.836,99.88799999999999,126.6,11.611310000000001,8.64,0.180984719,6502.198953,7.539365827999999,52.601375
2015-08-04 12:19:00,2015-08-04 12:19:00,43.83345592,-91.25808452,24.01,279.8,5.63,26.73,-1.15,1.86,6.39,25.84,99.87,124.5,10.47,8.61,3.87,19.35,0.27,0.5,0.19,12.8,22.8,13.8,213.6385,132.921,24.0416,278.55,5.475,26.045,-1.192,1.825,6.322,25.86,99.944,126.45,10.65835,8.685,0.19349899199999998,6959.21466,7.643575946,53.409625
2015-08-04 12:20:00,2015-08-04 12:20:00,43.83373881,-91.25787657,24.031999999999996,278.8,5.42,25.75,-1.19,1.82,6.31,25.85,99.91,126.1,10.61,8.64,3.873,18.51,0.26,0.5,0.19,12.8,22.8,13.8,212.517,126.49799999999999,24.0642,277.95,4.89,23.245,-1.278,1.732,6.167999999999999,25.778000000000002,99.62,125.55,10.50431,8.66,0.184068665,6622.931936999999,7.598736649,53.12925
2015-08-04 12:20:00,2015-08-04 12:20:00,43.83399647,-91.25760608,24.055,277.9,4.89,23.28,-1.26,1.75,6.15,25.76,99.59,125.9,10.58,8.66,3.8739999999999997,18.43,0.26,0.5,0.19,12.8,22.8,13.8,203.278,132.465,24.0644,274.62,5.98,28.39,-1.006,2.0069999999999997,6.242999999999999,25.791999999999998,99.676,127.9,10.767710000000001,8.67,0.19275057199999998,6935.340314,7.268348002000001,50.8195
2015-08-04 12:20:00,2015-08-04 12:20:00,43.83423049,-91.25730174,24.065,275.8,5.63,26.75,-1.05,1.96,6.27,25.8,99.72,126.5,10.63,8.67,3.877,18.4,0.26,0.5,0.19,12.8,22.8,13.8,211.47400000000002,142.996,24.0622,275.67,5.73,27.235,-0.9390000000000001,2.0540000000000003,6.268,25.858,99.962,130.63,11.06973,8.72,0.20808310000000002,7486.701571,7.5618581979999995,52.8685
2015-08-04 12:20:00,2015-08-04 12:20:00,43.83443073,-91.25696906,24.061,275.3,5.4,25.68,-0.98,2.03,6.16,25.85,99.93,129.3,10.87,8.69,3.877,18.84,0.26,0.5,0.19,12.8,22.8,13.8,221.9395,149.765,24.1424,273.77,5.005,23.835,-1.072,1.9380000000000002,6.12,25.8,99.72200000000001,130.11,10.96,8.71,0.21759711,7841.099476,7.91864844,55.484875
2015-08-04 12:20:00,2015-08-04 12:20:00,43.83462419,-91.25661124,24.121,274.6,5.15,24.49,-1.05,1.96,6.04,25.8,99.72,130.6,10.96,8.71,3.877,18.61,0.26,0.5,0.19,12.8,22.8,13.8,216.855,151.49200000000002,24.1524,273.86,5.25,24.955,-1.067,1.943,6.016,25.772,99.604,128.2,10.658619999999999,8.67,0.220063979,7931.518325,7.735117131,54.21375
2015-08-04 12:21:00,2015-08-04 12:21:00,43.83483114,-91.25629256,24.147,273.8,5.19,24.68,-1.05,1.95,5.94,25.76,99.59,128.9,10.81,8.71,3.8810000000000002,18.99,0.27,0.5,0.18,12.8,22.8,13.8,212.273,146.3,24.2054,273.28,4.84,23.005,-1.166,1.851,5.932,25.741999999999997,99.494,128.36,10.77,8.66,0.212305362,7659.685864,7.560696393,53.06825
2015-08-04 12:21:00,2015-08-04 12:21:00,43.835038,-91.25597295,24.189,273.6,4.87,23.2,-1.14,1.87,5.91,25.73,99.45,128.5,10.77,8.7,3.883,18.79,0.26,0.5,0.19,12.8,22.8,13.8,208.7125,155.02700000000002,24.2588,274.2,4.87,23.16,-1.122,1.8880000000000001,5.858,25.698,99.314,129.1,10.76367,8.69,0.224738861,8116.596859,7.4230238989999995,52.178125
2015-08-04 12:21:00,2015-08-04 12:21:00,43.83526222,-91.25566408,24.241999999999997,273.6,4.93,23.46,-1.14,1.87,5.86,25.69,99.3,128.4,10.75,8.69,3.889,19.22,0.27,0.5,0.18,12.8,22.8,13.7,211.987,187.55700000000002,24.3478,272.42,4.91,23.335,-1.165,1.8519999999999999,5.8,25.612,99.024,132.58,11.18074,8.7,0.271432257,9819.738220000001,7.521164153,52.99675
2015-08-04 12:21:00,2015-08-04 12:21:00,43.83546816,-91.25534674,24.323,273.2,4.83,22.99,-1.16,1.85,5.71,25.6,98.97,130.9,10.95,8.7,3.889,19.66,0.28,0.5,0.18,12.8,22.8,13.7,225.7205,162.886,24.4952,272.93,3.985,19.04,-1.383,1.6340000000000001,5.671,25.44,98.348,130.92,10.93431,8.71,0.235062283,8528.062827,7.9762768920000005,56.430125
2015-08-04 12:21:00,2015-08-04 12:21:00,43.83564242,-91.25499034,24.448,272.7,4.36,20.76,-1.36,1.66,5.69,25.43,98.3,131.9,11.0,8.71,3.884,19.57,0.27,0.5,0.18,12.8,22.8,13.8,211.5655,140.275,24.5504,273.12,4.25,20.28,-1.537,1.476,5.5329999999999995,25.362,98.052,127.97,10.5566,8.685,0.202217872,7344.240838,7.464848687999999,52.891375
2015-08-04 12:22:00,2015-08-04 12:22:00,43.83578978,-91.25462053,24.534000000000002,273.0,4.33,20.62,-1.53,1.49,5.52,25.38,98.09,129.3,10.77,8.7,3.8819999999999997,18.75,0.26,0.5,0.18,12.8,22.8,13.7,199.30599999999998,131.76,24.5636,272.6,5.125,24.4,-1.4880000000000002,1.5319999999999998,5.546,25.424,98.27,130.57,10.86037,8.69,0.189894719,6898.429319,7.029759235,49.8265
2015-08-04 12:22:00,2015-08-04 12:22:00,43.83595582,-91.25427218,24.554000000000002,273.0,4.59,21.85,-1.51,1.51,5.56,25.42,98.27,129.1,10.75,8.69,3.8689999999999998,18.15,0.25,0.5,0.19,12.8,22.8,13.7,185.713,137.606,24.5716,273.81,4.61,21.94,-1.168,1.8519999999999999,5.728,25.408,98.208,134.64,11.28175,8.745,0.198289644,7204.502618,6.548891628,46.42825
2015-08-04 12:22:00,2015-08-04 12:22:00,43.83614341,-91.25394403,24.568,273.6,4.6,21.92,-1.23,1.79,5.8,25.4,98.17,132.4,11.02,8.7,3.86,17.75,0.25,0.5,0.19,12.8,22.8,13.7,182.551,143.825,24.6318,271.28,4.64,22.1,-0.889,2.121,5.959,25.316,97.866,140.36,11.77212,8.81,0.20701209399999998,7530.104712,6.42685322,45.63775
2015-08-04 12:22:00,2015-08-04 12:22:00,43.836346500000005,-91.25362996,24.615,272.0,4.68,22.28,-0.95,2.05,6.05,25.31,97.84,137.0,11.39,8.74,3.8569999999999998,17.57,0.25,0.5,0.19,12.8,22.8,13.7,179.6955,148.822,24.7098,272.33,4.42,21.08,-0.841,2.1519999999999997,6.055,25.218000000000004,97.49,144.85,12.16377,8.85,0.213884451,7791.727749,6.312926044,44.923875
2015-08-04 12:22:00,2015-08-04 12:22:00,43.83652671,-91.25329435,24.684,272.0,4.46,21.26,-0.87,2.13,6.06,25.21,97.45,142.4,11.83,8.79,3.859,17.4,0.24,0.5,0.19,12.8,22.8,13.7,180.4175,145.22899999999998,24.7846,269.94,4.435,21.15,-0.851,2.1590000000000003,6.0489999999999995,25.07,96.91,147.55,12.3034,8.86,0.20842179,7603.612565,6.325433895,45.104375
2015-08-04 12:23:00,2015-08-04 12:23:00,43.83669293,-91.25302814,24.756999999999998,270.8,4.39,20.92,-0.86,2.14,6.06,25.05,96.83,145.8,12.09,8.83,3.866,18.07,0.25,0.5,0.19,12.8,22.8,13.7,199.963,130.89600000000002,24.8902,271.82,4.44,21.15,-0.723,2.27,6.09,24.85,96.066,150.37,12.52973,8.89,0.187472744,6853.193717,6.990658878,49.99075
2015-08-04 12:23:00,2015-08-04 12:23:00,43.83687071,-91.25282932,24.857,271.1,4.51,21.48,-0.75,2.24,6.1,24.86,96.1,148.9,12.33,8.86,3.859,20.64,0.29,0.5,0.18,12.8,22.8,13.7,215.862,128.869,24.8078,271.12,4.46,21.27,-1.135,1.8719999999999999,5.9079999999999995,25.11,97.064,136.37,10.45354,8.85,0.184860993,6747.068063,7.563356219,53.9655
2015-08-04 12:23:00,2015-08-04 12:23:00,43.83706165,-91.25264458,24.831999999999997,271.2,4.38,20.88,-1.11,1.9,5.63,25.15,97.24,141.2,11.7,8.88,3.845,21.14,0.3,0.49,0.18,12.8,22.8,13.7,223.5245,113.74700000000001,24.5824,272.2,3.86,18.43,-1.871,1.156,5.318,25.484,98.544,125.48,10.023,8.75,0.163874983,5955.340314,7.8799410089999995,55.881125
2015-08-04 12:23:00,2015-08-04 12:23:00,43.83726331,-91.25248474,24.642,271.8,3.85,18.37,-1.72,1.31,5.19,25.48,98.5,131.5,10.93,8.84,3.8280000000000003,20.94,0.29,0.5,0.18,12.8,22.8,13.7,217.4865,134.799,24.4984,271.75,3.585,17.115,-2.05,1.004,5.025,25.468000000000004,98.42399999999999,128.27,10.63697,8.685,0.19451773100000003,7057.539267,7.684642152,54.371625
2015-08-04 12:23:00,2015-08-04 12:23:00,43.83746465,-91.25234609999998,24.526999999999997,272.3,3.65,17.46,-1.96,1.07,4.94,25.46,98.42,128.9,10.74,8.77,3.819,21.13,0.3,0.5,0.18,12.8,22.8,13.7,219.018,144.151,24.4568,273.98,3.92,18.7,-1.956,1.077,5.032,25.48,98.51799999999999,127.55,10.63899,8.69,0.208178993,7547.172775,7.747537036000001,54.7545
2015-08-04 12:24:00,2015-08-04 12:24:00,43.83767772,-91.25220990000001,24.474,273.2,3.9,18.64,-1.96,1.08,4.99,25.5,98.58,127.9,10.67,8.72,3.8139999999999996,20.98,0.29,0.5,0.18,12.8,22.8,13.7,205.0955,136.578,24.399,272.32,3.925,18.75,-1.9369999999999998,1.11,4.994,25.608,98.98200000000001,126.27,10.510639999999999,8.685,0.197461257,7150.680628,7.2664923020000005,51.273875
2015-08-04 12:24:00,2015-08-04 12:24:00,43.83789707,-91.25214402,24.415,272.6,3.9,18.64,-1.94,1.1,4.96,25.6,98.98,126.9,10.59,8.7,3.819,20.09,0.28,0.5,0.19,12.8,22.8,13.7,203.9565,150.694,24.3806,273.59,4.11,19.59,-1.9169999999999998,1.12,4.931,25.622,99.04,129.47,10.79872,8.69,0.21794683,7889.73822,7.22976825,50.989125
2015-08-04 12:24:00,2015-08-04 12:24:00,43.83830887,-91.2518934,24.421999999999997,272.5,3.97,18.93,-1.84,1.2,5.18,25.54,98.74,131.3,10.96,8.7,3.825,21.03,0.29,0.5,0.18,12.8,22.8,13.7,211.247,146.588,24.4274,271.81,4.425,21.085,-1.875,1.148,5.004,25.484,98.492,128.97,10.71128,8.69,0.21181795,7674.764398,7.478640653999999,52.81175
2015-08-04 12:25:00,2015-08-04 12:25:00,43.83872772,-91.25165351,24.374000000000002,273.0,3.93,18.75,-1.83,1.2,5.1,25.62,99.03,127.9,10.69,8.71,3.824,21.03,0.29,0.49,0.18,12.8,22.8,13.7,223.532875,151.174,24.3048,271.04,3.305,15.82,-1.814,1.216,5.11,25.776,99.624,127.05,10.64633,8.675,0.218959624,7914.86911,7.940128512999999,55.88321875
2015-08-04 12:25:00,2015-08-04 12:25:00,43.8389412,-91.25155963,24.322,271.5,3.79,18.08,-1.81,1.22,5.04,25.75,99.55,127.4,10.66,8.69,3.823,20.85,0.29,0.5,0.18,12.8,22.8,13.7,220.46099999999998,146.435,24.3674,272.82,3.955,18.88,-1.944,1.093,4.993,25.721999999999998,99.43799999999999,125.98,10.48064,8.68,0.211840787,7666.753927,7.817630301,55.11525
2015-08-04 12:25:00,2015-08-04 12:25:00,43.83916039,-91.25151412,24.353,272.5,3.91,18.68,-1.94,1.1,4.97,25.71,99.37,126.4,10.57,8.68,3.8160000000000003,20.87,0.29,0.5,0.18,12.8,22.8,13.7,219.805,139.606,24.3916,270.91,4.03,19.22,-1.976,1.057,4.961,25.664,99.19200000000001,126.06,10.52266,8.67,0.20186775,7309.21466,7.7892201000000005,54.95125
2015-08-04 12:25:00,2015-08-04 12:25:00,43.83938125,-91.25145754,24.384,271.4,4.04,19.29,-1.97,1.07,4.97,25.67,99.24,126.2,10.54,8.67,3.82,20.77,0.29,0.5,0.18,12.8,22.8,13.7,209.9845,147.957,24.4004,272.61,3.785,18.07,-1.9980000000000002,1.042,5.079,25.715999999999998,99.416,126.58,10.56734,8.66,0.213906997,7746.439791,7.439424312000001,52.496125
2015-08-04 12:25:00,2015-08-04 12:25:00,43.83960254,-91.25143843,24.396,272.5,3.74,17.88,-2.0,1.04,5.08,25.72,99.42,126.3,10.55,8.66,3.821,20.46,0.29,0.49,0.18,12.8,22.8,13.6,204.2835,131.8,24.4454,271.18,3.73,17.81,-1.9280000000000002,1.112,4.995,25.668000000000003,99.204,128.15,10.69936,8.675,0.190383667,6900.52356,7.228566226,51.070875
2015-08-04 12:26:00,2015-08-04 12:26:00,43.83984067,-91.25148478,24.43,271.1,3.73,17.8,-1.95,1.09,5.08,25.65,99.16,127.1,10.61,8.66,3.819,20.44,0.29,0.5,0.18,12.8,22.8,13.6,201.6525,142.548,24.421999999999997,272.03,3.99,19.02,-1.735,1.295,5.138,25.604,98.986,131.45,11.0334,8.725,0.206001552,7463.246073,7.1400246439999995,50.413125
2015-08-04 12:26:00,2015-08-04 12:26:00,43.840052899999996,-91.25158687,24.43,271.8,4.02,19.18,-1.79,1.24,5.23,25.62,99.05,129.7,10.82,8.68,3.818,20.33,0.28,0.5,0.19,12.8,22.8,13.7,202.7865,134.09,24.3888,270.69,3.875,18.5,-1.7409999999999999,1.2890000000000001,5.115,25.666,99.214,132.56,11.15404,8.74,0.19390213899999997,7020.418848,7.186685552999999,50.696625
2015-08-04 12:26:00,2015-08-04 12:26:00,43.84023503,-91.25174973,24.399,271.3,4.23,20.15,-1.75,1.28,5.1,25.68,99.25,132.0,11.02,8.71,3.8169999999999997,20.67,0.29,0.5,0.18,12.8,22.8,13.6,208.143,139.904,24.3236,273.46,4.875,23.2,-1.6640000000000001,1.3659999999999999,5.093,25.748,99.52799999999999,131.92,11.05,8.73,0.202563038,7324.816754,7.389665706000001,52.03575
